Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2025-01-31,471.8399963378906,472.54998779296875,467.010009765625,468.6700134277344,5442600,0.0,0.0,BRK-B
2025-02-03,461.29998779296875,466.739990234375,454.6000061035156,464.6099853515625,4232000,0.0,0.0,BRK-B
2025-02-04,464.94000244140625,467.9100036621094,462.70001220703125,467.489990234375,3238400,0.0,0.0,BRK-B
2025-02-05,469.80999755859375,474.239990234375,468.8900146484375,473.7300109863281,3782800,0.0,0.0,BRK-B
2025-02-06,475.4599914550781,478.0,473.2799987792969,477.2200012207031,3832700,0.0,0.0,BRK-B
2025-02-07,477.4100036621094,478.25,472.3399963378906,472.739990234375,3205100,0.0,0.0,BRK-B
2025-02-10,473.9599914550781,474.20001220703125,469.3699951171875,470.1700134277344,2907300,0.0,0.0,BRK-B
2025-02-11,470.04998779296875,473.04998779296875,466.7200012207031,472.6099853515625,2322600,0.0,0.0,BRK-B
2025-02-12,470.44000244140625,472.1499938964844,468.0899963378906,471.7300109863281,3297600,0.0,0.0,BRK-B
2025-02-13,471.54998779296875,481.19000244140625,471.20001220703125,480.489990234375,3274700,0.0,0.0,BRK-B
2025-02-14,481.4700012207031,484.54998779296875,479.45001220703125,479.5899963378906,2825800,0.0,0.0,BRK-B
2025-02-18,480.3999938964844,484.05999755859375,477.6300048828125,482.82000732421875,3351000,0.0,0.0,BRK-B
2025-02-19,482.82000732421875,484.7200012207031,480.67999267578125,483.7699890136719,2436500,0.0,0.0,BRK-B
